last_delivered,period,outlier,month_value,price,active,customer_id,product_id
2019-02-23,365,366,0,5.65,t,277,395
2019-02-19,365,366,0,1.9,t,303,58
2019-01-12,78,94,7.6,7.6,t,26,685
2019-02-02,18,24,40.05,13.35,t,262,168
2019-02-22,74,89,15.5,16,t,26,587
2018-12-29,365,366,0,2.85,t,28,359
2018-12-29,365,366,0,12.5,t,84,729
2018-12-19,365,366,0,9.8,t,296,18
2019-02-09,49,92,37.9,18.95,t,55,619
2019-02-18,365,366,0,26,t,28,54
2018-12-29,365,366,0,7.2,t,805,94
2018-12-29,37,64,176,44,t,851,260
2019-02-27,22,52,17.8,8.9,t,13,499
2019-02-05,63,76,25.3,25.3,t,17,283
2019-02-07,365,366,0,5.6,t,56,304
2019-02-28,28,34,9.5,9.5,t,18,136
2018-12-12,21,26,14.99,14.99,t,301,472
2019-01-10,21,26,27.4,13.7,t,129,845
2019-02-13,7,12,0,2.2,t,56,359
2019-01-17,365,366,0,12,t,21,51
2019-02-07,3,11,0,11.4,t,56,444
2019-01-16,365,366,0,7.45,t,144,173
2019-02-28,18,23,33.06,5.8,t,28,257
2018-12-22,365,366,0,1.95,t,337,408
2019-02-15,365,366,0,6.1,t,28,397
2019-01-16,365,366,0,21.4,t,145,313
2019-01-09,365,366,0,6.3,t,164,580
2019-02-19,52,85,10.8,5.4,t,740,308
2019-01-03,20,24,9.5,9.5,t,115,240
2019-02-22,14,22,36.25,14.5,t,11,338
2019-03-02,9,16,63.47,3.4,t,38,458
2019-02-23,15,36,83,20.75,t,285,213
2019-02-08,17,35,37.2,6.2,t,28,94
2019-02-19,28,47,159.98,79.99,t,5,224
2019-02-18,57,87,12,12,t,21,1970
2019-02-13,7,12,0,3.5,t,56,490
2018-12-27,365,366,0,3.95,t,128,181
2019-02-27,48,58,7.7,7.7,t,131,524
2019-02-06,22,27,11.8,13.4,t,56,576
2019-02-09,365,366,0,4,t,62,29
2019-02-20,46,56,25,25,t,28,615
2019-01-10,365,366,0,84.6,t,131,6770
2018-12-19,365,366,0,17.1,t,302,1018
2019-03-02,18,25,31.64,5.65,t,262,257
2019-02-22,13,25,140,17.5,t,11,544
2018-12-22,56,83,24.99,24.99,t,28,529
2019-02-16,365,366,0,71.5,t,119,145
2018-12-29,9,12,0,1.3,t,896,534
2019-01-03,17,21,15.66,9,t,11,450
2019-02-21,16,24,7,1.4,t,84,647
2019-01-04,365,366,0,14.75,t,122,5369
2019-02-26,59,71,98.7,101.5,t,4,378
2019-02-02,55,90,5.75,5.75,t,264,71
2019-03-01,45,54,35.5,7.1,t,5,240
2018-12-29,42,51,14.5,14.5,t,950,14
2019-01-19,365,366,0,6.35,t,232,829
2018-12-19,18,22,0,17.5,t,310,128
2018-12-19,365,366,0,14.85,t,310,212
2019-02-16,14,17,0,14.3,t,262,1261
2018-12-19,365,366,0,10.2,t,310,437
2019-01-25,45,79,26.63,17.75,t,84,917
2019-03-01,33,46,14.67,11,t,30,362
2019-02-21,365,366,0,23.55,t,23,2995
2019-01-04,365,366,0,11.2,t,122,2
2018-12-11,52,63,24.4,24.4,t,28,176
2018-12-11,365,366,0,8.99,t,28,294
2019-01-26,29,35,4.45,4.45,t,86,181
2018-12-22,365,366,0,6.5,t,390,10
2019-01-19,36,44,54,4.5,t,233,207
2019-02-25,365,366,0,8.4,t,168,210
2019-02-07,30,40,22.65,7.95,t,11,569
2019-01-08,34,41,10.5,10.5,t,235,470
2019-02-02,23,28,17.55,9.1,t,144,450
2019-02-09,77,93,15,15,t,30,2
2019-02-02,21,27,14.75,3.85,t,264,284
2018-12-29,79,95,23.98,11.99,t,29,382
2018-12-29,16,18,9.45,6.7,t,950,106
2019-02-15,8,10,103.76,7.7,t,11,467
2019-01-19,30,45,60.07,18.02,t,233,564
2018-12-20,6,10,0,3.4,t,310,571
2018-12-14,365,366,0,18.3,t,180,57215
2019-02-22,365,366,0,1.95,t,307,178
2018-12-29,16,23,0,3.2,t,950,178
2019-01-29,13,16,0,1.35,t,13,534
2019-01-02,30,33,8.5,8.5,t,331,186
2019-01-08,365,366,24.4,24.4,t,152372,291508
2019-01-03,365,366,0,9.2,t,77034,399
2019-02-28,7,12,12,6,t,683,537
2019-02-22,365,366,0,10.2,t,1174,102
2019-01-15,55,93,14.2,7.1,t,5,443
2019-01-22,365,366,0,11.2,t,13,569
2019-02-28,11,16,118.8,14.85,t,12,192
2019-01-12,365,366,0,8.3,t,82,565
2019-02-12,28,39,13.75,5.5,t,314,282
2018-12-29,65,78,51.6,4.3,t,341,551
2018-12-29,365,366,0,14.2,t,950,277
2018-12-29,365,366,0,2.8,t,1135,58
2018-12-29,365,366,0,17.35,t,1135,61
2019-01-08,365,366,0,11.5,t,36,641
2018-12-22,365,366,0,3.1,t,29,65
2019-01-26,365,366,0,7.4,t,86,428
2019-01-22,63,76,48,32,t,152218,291624
2018-12-29,365,366,0,22.5,t,1135,328
2019-02-06,48,84,37.28,10.65,t,13,656
2019-01-10,365,366,0,26.9,t,144,547
2019-03-01,36,38,9.4,9.4,t,30,29
2019-02-02,78,94,31,15.5,t,264,475
2019-01-05,365,366,0,15,t,123,2
2019-03-01,14,25,19,11.4,t,35,412
2018-12-15,365,366,0,9.3,t,31,2
2019-01-04,365,366,0,14.99,t,122,588
2018-12-11,38,41,4.35,2.9,t,28,440
2019-01-09,365,366,0,1.2,t,190,534
2019-01-03,22,29,20.1,6.7,t,316,325
2019-01-09,365,366,0,2.6,t,204,555
2019-02-21,15,16,64.8,1.35,t,28,534
2019-02-20,37,54,28.61,19.07,t,147,312
2019-01-31,28,46,38.97,12.99,t,23,349
2018-12-19,365,366,0,5.4,t,313,606
2019-02-09,37,61,12.45,8.3,t,249,671
2018-12-29,365,366,0,3.5,t,31,490
2019-02-19,17,21,0,8.45,t,269,442
2018-12-29,365,366,0,14.6,t,1135,411
2019-02-02,17,25,40.67,12.2,t,249,136
2019-02-02,365,366,0,3.6,t,269,219
2018-12-29,58,70,17.5,19.99,t,1135,575
2019-02-02,365,366,0,11.7,t,269,358
2018-12-19,365,366,0,17.65,t,315,42
2018-12-19,365,366,0,9.2,t,315,572
2019-01-17,37,45,18,4.5,t,35,284
2019-02-09,39,62,15.75,3.15,t,314,402
2018-12-29,365,366,0,27,t,1135,2155
2019-01-25,365,366,0,8.95,t,90,26
2019-02-02,365,366,0,1.7,t,269,631
2019-01-10,365,366,0,21.6,t,152,577
2019-02-07,46,79,28.42,18.95,t,12,577
2019-02-12,32,38,17.2,13.6,t,13,343
2019-02-02,365,366,0,12.25,t,269,641
2018-12-19,8,14,187.99,11,f,313,1038
2019-02-21,12,15,0,2.5,t,314,390
2019-02-26,21,28,24.8,12.4,t,152381,291834
2019-02-05,36,44,5.7,1.9,t,56,498
2019-01-25,365,366,0,16.5,t,90,3397
2019-02-19,52,63,17,17,t,398,2230
2018-12-11,365,366,0,6.5,t,28,717
2019-02-02,365,366,0,7.35,t,281,300
2019-03-01,25,42,21.58,3.7,t,31,390
2019-01-29,365,366,0,27.15,t,55,16076
2019-02-25,365,366,0,13.65,t,225,168
2019-02-05,28,37,60.87,16.6,t,13,475
2019-02-06,365,366,0,79.5,t,58,145
2018-12-20,80,96,2.95,2.95,t,56,813
2018-12-29,365,366,0,8.9,t,1148,249
2018-12-17,365,366,40.58,40.58,t,152407,292084
2018-12-29,38,51,64.5,21.5,t,1148,589
2019-03-01,17,28,47.02,10.85,t,35,442
2019-02-02,365,366,0,4.15,t,283,141
2019-02-21,20,36,99.35,11.4,t,23,467
2019-01-19,365,366,0,4.5,t,258,1947
2019-01-19,365,366,0,35,t,258,7919
2019-03-01,17,26,7.7,3.3,t,38,523
2018-12-18,365,366,0,3.15,t,17,140
2019-02-12,24,27,23.85,24,t,260,1422
2019-02-12,22,38,19.99,19.99,t,314,575
2019-02-27,14,25,20.5,4.2,t,54,216
2018-12-22,28,34,13,14.2,t,350,729
2019-02-27,39,63,95.1,23.8,t,257,548
2019-02-20,365,366,0,6.6,t,431,386
2019-03-01,35,51,19.2,9.6,t,5,576
2019-01-18,365,366,0,12.99,t,35,349
2019-01-12,365,366,0,5.5,t,86,229
2019-01-29,42,51,9.6,9.6,t,13,2404
2019-01-10,365,366,0,0,t,163,151
2019-03-02,12,20,55.51,10.6,t,23,670
2019-01-25,365,366,0,18.8,t,93,2250
2019-02-02,365,366,0,34,t,296,449
2019-03-01,28,49,6.67,5,t,26,29
2019-02-02,365,366,0,10.85,t,301,411
2019-02-15,8,10,62,62,t,23,549
2019-02-02,365,366,0,9,t,301,621
2019-01-19,365,366,0,10.2,t,262,28
2018-12-29,365,366,0,6,t,1224,225
2019-02-16,15,29,116.53,15.2,t,285,54
2019-02-09,23,25,5.2,2.6,t,314,602
2019-02-09,42,60,248.4,124.2,t,314,613
2018-12-29,365,366,0,4.8,t,1224,675
2019-02-27,43,55,24,8,t,2389,94
2019-02-22,365,366,0,5.7,t,36,59
2019-02-19,78,94,11.6,13.3,t,549,494
2018-12-11,67,81,1.87,1.87,t,110,5184
2018-12-20,365,366,0,7,t,327,580
2019-01-12,365,366,0,5.5,t,86,397
2019-03-01,15,27,105.6,8.8,t,5,656
2019-01-15,29,34,72.1,30.9,t,5,652
2018-12-29,365,366,0,6.8,t,37,198
2019-02-04,28,31,9.5,11.2,t,61,2
2018-12-19,47,73,11.6,5.8,t,337,240
2018-12-12,365,366,0,17.5,t,347,883
2018-12-31,365,366,35.1,35.1,t,145,3296
2019-02-09,26,41,16,3,t,262,284
2019-02-27,15,30,74.05,10.2,t,5,670
2018-12-18,34,63,16.35,10.9,t,18,105
2019-01-10,35,42,7.5,7.5,t,163,294
2019-03-01,52,70,13.13,8.75,t,35,21
2019-01-05,365,366,0,7.7,t,343,433
2019-03-02,42,58,23.4,1.3,t,262,534
2019-01-09,365,366,0,24,t,204,230196
2019-01-05,31,38,5.35,5.35,f,263,1092
2019-03-01,365,366,0,15.3,t,410,538
2019-02-23,20,26,24,3,t,262,458
2019-02-23,365,366,0,17,t,390,475
2019-01-12,365,366,0,6.3,t,86,580
2019-01-08,45,55,13.16,8.77,t,36,1438
2019-02-26,24,27,14.92,9.95,t,38,588
2018-12-29,51,62,29.9,29.9,t,1455,547
2019-02-25,18,22,0,12,t,66,1741
2019-01-30,14,21,150.12,25.02,t,5,881
2019-03-01,6,11,161.33,22,t,66,1114
2019-02-16,28,30,8.2,8.2,t,263,452
2018-12-29,365,366,0,25,t,1511,121
2018-12-15,365,366,0,11.7,t,37,725
2019-02-13,18,22,13.9,13.9,t,116,192
2019-02-27,365,366,0,8.73,t,147,136
2018-12-08,43,52,8,8,t,145,382
2019-01-03,58,70,19.4,19.4,t,37,661
2019-02-19,48,58,0,0,t,7,518
2019-01-19,365,366,0,5.7,t,269,479
2019-01-19,14,20,39.1,2.3,f,263,153
2019-02-21,365,366,0,5.6,t,97,583
2019-01-10,365,366,0,17.45,t,165,4456
2019-02-20,17,26,26.5,5.3,t,4,440
2018-12-29,365,366,0,8.99,t,1511,2226
2018-12-19,365,366,0,9.7,t,338,67
2019-02-23,46,85,63.43,10.75,t,18,582
2019-03-02,13,23,58.8,9.8,t,18,615
2019-02-09,365,366,0,11.2,t,37,569
2019-01-05,32,44,68.25,27.3,t,19,625
2019-03-01,16,17,10,6,t,91,110
2019-02-07,72,123,8.5,1.7,t,18,355
2019-01-17,365,366,0,2.99,t,7,639
2019-01-19,365,366,0,11.7,t,23,135
2019-01-19,28,38,6.2,6.2,t,269,484
2018-12-13,365,366,0,24.4,t,61,214
2019-01-19,43,61,14.95,14.95,t,269,564
2019-01-04,15,18,5.2,5.2,t,327,6528
2019-02-02,365,366,0,6,t,303,90
2019-02-23,11,16,44.25,5.9,t,328,617
2019-02-19,47,57,12.2,12.2,t,327,102
2019-01-19,68,117,78,9.75,t,270,10
2019-02-19,27,39,37.44,28.08,t,152410,290930
2019-01-09,365,366,0,1.6,t,216,4
2019-02-22,61,100,20.4,3.4,t,10,519
2019-02-09,58,70,11.4,11.4,t,383,524
2019-02-09,26,34,8.25,8.25,t,426,425
2019-02-27,28,34,13.98,6.99,t,5,308
2019-02-19,15,18,31.5,10.5,t,57,1244
2019-03-02,9,10,109.67,9.4,t,9,456
2019-01-17,365,366,0,13.5,t,39,196505
2019-01-29,365,366,0,6.7,t,60,63
2019-01-15,21,49,58.27,3.8,t,11,295
2019-03-01,11,18,152,9.5,t,28,171
2019-01-05,28,34,43.55,43.55,t,150,398
2019-02-05,365,366,0,2.9,t,147,562
2019-03-02,365,366,0,23,t,37,127
2019-03-02,1,11,0,14.5,t,70,564
2019-02-27,18,29,21,10.5,t,8,335
2019-02-28,26,38,13.07,9.8,t,310,11
2019-01-10,365,366,0,22.99,t,177,202
2018-12-22,25,30,28.4,14.2,t,18,7093
2019-01-11,12,23,15.77,1.1,t,93,336
2019-02-09,14,20,9.35,3.15,t,131,37
2019-01-19,45,81,33.9,11.3,t,278,340
2019-02-06,7,12,6,1.5,t,26,647
2019-02-09,365,366,0,78.5,t,478,4002
2018-12-13,35,56,39.2,19.6,f,61,292
2019-01-30,365,366,39.36,39.36,t,152224,352902
2019-01-23,365,366,0,14.6,t,43,411
2019-01-29,56,68,15.5,15.5,t,17,587
2019-03-02,365,366,0,14.4,t,38,564
2018-12-29,44,54,20.83,23.15,t,1757,204
2019-02-28,365,366,7.45,7.45,t,119,425
2019-03-01,8,10,25.63,6.99,t,53,174
2019-02-20,18,22,0,2.25,t,310,3046
2019-02-23,365,366,0,19.35,t,514,520
2019-03-01,365,366,0,18.99,t,7,76
2019-01-31,12,20,23.55,7.85,t,278,2394
2019-01-17,53,99,18,2.4,t,55,390
2019-01-24,15,18,0,2.5,t,216,519
2018-12-13,365,366,0,8.2,t,61,428
2019-02-02,365,366,0,20.1,t,37,452
2018-12-29,365,366,0,8.2,t,1757,428
2019-02-09,58,70,5.4,5.4,t,514,514
2018-12-29,63,76,33.5,33.5,t,1757,526
2019-01-08,365,366,0,9,t,398,649
2018-12-29,365,366,0,33.25,t,1757,279988
2019-01-26,365,366,0,18.45,t,131,1390
2019-02-22,29,41,28.42,15.5,t,71,374
2018-12-31,365,366,7.6,1.9,t,182,609
2019-01-07,49,59,60,30,t,12,510
2019-02-19,365,366,0,4.95,t,52,181
2019-03-02,8,14,57.57,15.7,t,149,33
2019-01-03,45,57,19.2,19.2,t,115,912
2019-02-28,34,38,11.15,11.15,t,7,470
2019-02-21,365,366,0,24.8,t,519,475
2019-02-28,51,91,114,57,t,1829,145
2019-02-09,24,29,23.4,11.7,t,54,171
2019-01-23,41,66,32.1,21.4,t,38,435
2019-02-05,365,366,0,12.9,t,149,665
2019-02-09,34,54,118.8,10.8,t,520,225
2019-02-25,32,46,12.6,12.6,t,184,55
2018-12-29,56,86,8.25,8.25,t,1829,425
2018-12-29,365,366,0,5.5,t,1829,479
2018-12-19,365,366,0,10.4,t,38,294
2019-01-10,365,366,0,7.5,t,184,281
2019-02-11,9,24,49.41,3.35,t,71,474
2018-12-21,35,42,25.2,12.6,t,8,225
2019-01-07,365,366,0,9.1,t,39,306
2019-01-24,365,366,0,11.8,t,184,683
2019-01-18,35,42,5.3,5.3,t,48,339
2019-01-04,33,57,45,18,t,61,435
2018-12-11,365,366,0,4.8,t,38,651
2019-01-25,365,366,0,3.8,t,135,198
2018-12-28,20,27,7.5,7.5,t,358,411
2018-12-20,58,89,45.75,9.99,t,131,28
2019-02-12,365,366,0,14.3,t,807,28
2019-02-21,365,366,0,14.75,t,329,287
2019-02-07,28,29,31.07,31.07,t,152232,291860
2019-02-21,365,366,0,3.5,t,604,72
2019-03-01,26,41,25.87,19.4,t,94,472
2019-02-18,67,81,41,41,t,61,481
2019-02-09,11,18,83.17,24.95,t,520,529
2019-02-20,35,42,10.7,5.35,t,13,26
2019-01-19,38,66,4.95,3.3,t,283,1063
2019-02-26,365,366,0,4.3,t,226,551
2019-01-26,23,28,0,8.45,t,138,380
2018-12-29,38,46,20.8,5.2,t,2001,430
2019-02-12,22,31,66,22,t,17,589
2018-12-20,365,366,0,13.15,t,349,411
2019-02-08,21,30,73.8,36.9,t,27,481
2018-12-11,365,366,0,7.1,t,40,67
2019-02-19,15,34,28.49,18.99,t,150,544
2019-01-11,365,366,0,8,t,94,1092
2019-02-09,32,53,29.8,22.35,t,535,475
2019-01-10,365,366,0,14.6,t,184,411
2019-02-05,365,366,0,8.7,t,152,764
2018-12-17,20,24,110.94,25.1,t,28,632
2018-12-19,365,366,0,18,t,38,98
2019-02-15,19,32,24.92,14.95,t,326,569
2019-02-19,17,20,28.8,14.4,t,155,54
2019-01-18,42,48,10.3,10.3,t,48,484
2018-12-29,67,81,9.9,9.9,t,2171,268
2018-12-11,365,366,0,6.4,t,40,88
2019-03-02,18,24,161,14,t,653,213
2019-01-19,7,10,0,12.6,t,307,225
2019-02-09,365,366,0,4.85,t,7,29
2019-02-09,22,28,50.99,10.6,t,653,670
2019-01-05,365,366,0,1.6,t,131,4
2019-02-02,365,366,0,25,t,327,86
2019-01-09,49,59,89.97,14.35,t,245,935
2019-01-10,365,366,0,4.15,t,194,2368
2019-01-12,365,366,0,2.7,t,100,189
2018-12-29,35,44,11.9,11.9,t,2398,25
2019-03-02,45,54,17.6,17.6,t,13,150
2019-03-01,12,25,39.37,2.69,t,13,284
2018-12-14,14,30,135,30,t,65,574
2018-12-28,365,366,0,16,t,152,144
2019-02-27,29,38,32.1,21.8,t,50,435
2018-12-24,80,96,34.87,10.6,t,135,670
2018-12-11,365,366,0,23.75,t,40,146
2018-12-11,365,366,0,23.1,t,40,204
2018-12-11,365,366,0,22,t,40,515
2019-01-04,62,75,0,0,t,134,151
2019-01-04,365,366,0,21.15,t,152,1083
2019-01-16,28,34,39.56,26.37,t,152224,291323
2019-02-08,42,61,9.99,9.99,t,28,144
2018-12-24,365,366,0,22.5,t,694,400
2019-02-19,50,60,7.6,7.6,t,38,473
2018-12-12,365,366,0,7.75,t,688,308
2018-12-29,9,11,0,6.6,t,68,69
2019-02-02,36,44,30.5,30.5,t,328,121
2019-02-28,45,72,14.7,9.8,t,343,268
2019-01-11,365,366,0,1.51,t,110,408
2019-01-15,365,366,0,6.2,t,13,315
2019-02-12,31,38,15.75,6.5,t,107,293
2018-12-29,72,87,4.8,4.8,t,3920,198
2019-01-19,46,73,10.35,3.45,t,328,4
2019-02-26,365,366,0,6.4,t,219,593
2018-12-21,365,366,0,10.1,t,3383,306
2019-02-09,365,366,0,16,t,673,517
2019-01-11,71,86,40,20,t,114,138
2019-02-16,45,54,11.6,2.9,t,263,181
2018-12-29,365,366,0,6,t,232,617
2019-01-10,365,366,0,20.7,t,216,127
2019-01-25,365,366,37.22,37.22,t,152466,291630
2018-12-29,32,39,46,4.6,t,4313,289
2019-01-10,365,366,0,3.4,t,216,380
2019-02-28,54,78,11.63,4.65,t,39,402
2018-12-29,365,366,0,15.47,t,4367,76
2019-01-05,365,366,0,29,t,478,196
2018-12-28,365,366,0,42,t,156,549
2019-02-22,365,366,0,7.7,t,14,24
2019-01-19,365,366,0,17.9,t,337,113
2019-03-01,15,23,17.2,4.3,t,330,198
2018-12-29,365,366,0,17.88,t,4367,595
2019-02-23,32,49,62.55,20.85,t,145,589
2019-02-19,69,83,14.4,7.2,t,688,334
2019-03-02,23,32,30.9,15.45,t,18,113
2019-02-09,37,56,10,3.75,t,13,519
2019-02-21,37,58,151.25,33,t,18,242
2019-01-12,365,366,0,12.5,t,115,3705
2019-02-08,365,366,0,7,t,23,592
2019-03-01,36,81,17.7,6.25,t,31,250
2019-01-24,365,366,0,5.7,t,54,72
2019-02-09,40,52,378,10.5,t,217,335
2019-01-15,68,82,30.5,3.05,t,18,367
2019-02-01,365,366,0,8.25,t,17,425
2019-01-16,81,98,11.6,11.6,t,54,3825
2019-02-09,9,12,106,27.3,t,673,1422
2019-02-19,29,61,36,18,t,337,564
2018-12-29,36,45,16.5,16.5,t,163,444
2019-02-26,30,63,30.3,10.2,t,347,21
2019-02-25,365,366,0,18.35,t,506,6637
2019-01-10,365,366,0,17.5,t,219,54
2018-12-08,22,28,8.75,3,t,2651,639
2019-01-10,365,366,0,17,t,219,139
2018-12-29,365,366,0,63,t,5210,446
2019-01-05,42,51,3.85,3.85,t,31,350
2019-01-29,365,366,0,11.1,t,62,2573
2019-03-01,15,23,25.67,11,t,337,137130
2019-02-22,48,73,6.8,3.4,t,30,359
2019-02-22,27,35,5.85,3.9,t,147,59
2019-03-01,12,13,111,18.5,t,152278,291209
2019-02-26,13,29,4.7,2.35,t,18,440
2019-02-09,41,50,11.99,11.99,t,689,44
2019-02-26,47,57,10.95,10.95,t,39,906
2019-02-05,33,36,10.5,10.5,t,156,432
2019-01-25,365,366,17.58,17.58,t,152466,291749
2018-12-27,82,99,23.25,4.65,t,148,250
2019-01-17,29,37,30,2.5,t,55,216
2019-01-15,1,11,0,4.95,t,72986,503
2018-12-08,365,366,0,21.1,t,1753,204
2019-02-21,365,366,0,10.6,t,65,670
2019-01-25,70,84,47.5,23.75,t,20,146
2019-01-19,365,366,0,11.7,t,52,171
2018-12-11,42,59,11.2,11.2,t,43,569
2019-02-08,29,47,21.4,21.4,t,347,313
2019-01-02,365,366,0,15.5,t,148,459
2019-01-15,365,366,0,4,t,19,553
2019-02-09,74,89,17.1,2.85,t,97,65
2019-02-08,76,92,6.6,6.6,t,23,69
2019-01-21,41,53,3.5,3.5,t,7,519
2019-02-23,8,13,126,18,t,283,564
2019-02-27,39,61,22.8,15.2,t,13,363
2019-02-09,55,95,4.7,4.7,t,689,284
2019-01-09,365,366,0,18.5,t,253,100
2019-03-02,15,25,30.3,10.1,t,23,110
2019-02-12,28,34,14,1.4,t,19,558
2018-12-29,365,366,0,21,t,5210,2561
2019-02-21,365,366,0,7.6,t,97,210
2019-01-19,365,366,0,7.15,t,341,257
2018-12-29,40,48,9.99,9.99,t,5891,319
2019-02-18,24,33,34.4,8.6,t,119,106
2019-02-28,30,46,37.83,14.3,t,341,105
2019-02-26,9,15,565,113,t,522,521
2018-12-19,365,366,25,25,t,152281,291190
2019-02-26,14,24,147,24.5,t,522,1126
2019-03-01,35,41,22.3,10,t,35,28
2019-02-09,71,86,11.6,11.6,t,689,340
2019-02-09,69,120,6.4,3.2,t,689,458
2019-01-15,365,366,0,5,t,19,565
2019-02-13,77,93,9.7,9.7,t,80,67
2019-01-26,365,366,0,22,t,149,310
2019-02-19,35,42,12,12,t,19,659
2019-02-23,365,366,0,7.99,t,29,358
2019-01-09,365,366,0,10.65,t,84,683
2018-12-21,8,12,0,3.3,t,70,124
2019-03-02,31,44,11.87,4.45,t,88,620
2019-01-19,365,366,0,3.1,t,349,37
2019-01-19,365,366,0,13.8,t,349,538
2019-01-22,14,36,50.4,4.8,t,18,99
2019-02-21,33,46,67.38,9.45,t,349,28
2018-12-11,365,366,0,2.6,t,48,609
2018-12-22,67,81,8.7,8.7,t,383,142
2019-01-19,4,11,0,10,t,349,569
2018-12-19,365,366,17.5,17.5,t,152283,290910
2019-02-25,365,366,0,8,t,523,3300
2019-02-23,23,25,34.49,22.99,t,357,619
2019-02-09,365,366,0,6.4,t,689,550
2018-12-29,365,366,0,42.7,t,8126,13797
2018-12-19,70,84,70,70,t,416,465
2019-02-28,35,42,39.75,26.5,t,285,366
2019-01-19,365,366,0,36,t,349,8451
2019-01-11,365,366,0,8.4,t,128,131
2019-02-02,365,366,0,25.5,t,357,945
2019-01-26,365,366,0,30.9,t,152,194
2018-12-19,77,93,49.8,8.3,t,431,123
2019-02-02,365,366,0,2.1,t,360,39
2019-02-07,365,366,0,7.65,t,43,386
2019-01-11,365,366,0,3.3,t,128,570
2019-01-31,365,366,8.2,8.2,t,31,428
2019-02-05,365,366,0,5.5,t,165,71
2019-01-11,365,366,0,16.4,t,135,272
2019-01-19,75,90,17.75,17.75,t,350,144
2019-01-29,31,38,38.3,19.15,t,18,575
2019-02-06,63,102,6.5,6.5,t,80,650
2019-02-02,365,366,0,4.8,t,360,339
2019-02-09,365,366,0,15.3,t,689,2230
2019-01-02,365,366,0,3,t,249,9102
2019-02-23,35,46,25,25,t,390,449
2019-01-09,365,366,0,0,t,688,518
2019-02-09,32,39,5.8,5.8,t,692,111
2019-02-02,31,43,33.34,11.3,t,26,582
2019-01-25,17,23,11.6,5.8,t,50,36
2019-02-02,365,366,0,4.5,t,390,606
2019-02-28,8,10,30,9,t,152289,291601
2019-02-19,17,20,38.14,19.07,t,174,313
2019-01-10,365,366,0,11.6,t,233,268
2019-01-09,365,366,0,3.78,t,255,3627
2019-01-16,365,366,0,7.75,t,61,3134
2019-02-26,365,366,0,10,t,426,268
2018-12-29,10,16,92,11.5,t,60652,290
2019-02-07,26,34,8.2,4.1,t,90,602
2018-12-29,38,55,30.6,15.3,t,60652,2972
2019-02-28,34,45,31.2,20.8,t,343,138
2018-12-28,365,366,0,8.25,t,85,425
2019-02-22,27,64,40.95,5.85,t,28,110
2019-02-22,23,41,14.1,9.4,t,357,29
2019-01-19,365,366,0,25,t,53,615
2019-01-30,365,366,0,3.6,t,39,107
2018-12-29,30,36,6.4,6.4,t,68834,71
2019-02-26,59,71,27.95,5,t,653,503
2019-02-06,12,27,37.48,14.99,t,52,319
2019-01-10,365,366,0,26.35,t,233,661
2019-01-29,365,366,0,11.2,t,19,2
2019-02-02,365,366,0,15.65,t,97,313
2019-01-15,365,366,0,10,t,142781,494
2019-01-10,365,366,0,15.55,t,233,1161
2019-02-09,13,28,8,4.8,t,692,673
2019-02-05,365,366,0,15.6,t,43,641
2018-12-18,365,366,42,21,t,152302,291319
2019-03-01,19,27,60.4,22.65,t,95,564
2019-02-15,54,98,20.4,7,t,17,198
2019-02-19,46,56,8.65,8.65,t,343,1652
2018-12-29,365,366,0,11.5,t,89389,144
2019-01-08,365,366,11.95,11.95,t,152302,292018
2018-12-29,365,366,0,12.35,t,89389,259
2019-02-06,34,50,26.5,13.8,t,95,670
2019-02-08,77,93,10.5,5.25,t,145,311
2019-02-12,37,42,10.4,2.6,t,139,519
2019-02-21,26,45,33.13,2.8,t,7,498
2019-02-18,12,16,53.55,17.85,t,692,1114
2019-02-22,365,366,0,13.6,t,242,906
2019-02-21,365,366,0,7,t,292,650
2019-02-09,365,366,0,11.2,t,514,326
2019-01-10,365,366,0,15,t,233,10707
2019-02-22,48,58,8,8,t,152303,291081
2018-12-29,365,366,0,7.95,t,89389,358
2018-12-29,365,366,0,5.25,t,89389,438
2018-12-28,365,366,0,28.5,t,35,116
2019-02-05,4,11,0,4.96,t,211,404
2019-02-09,365,366,0,20.1,t,1094,452
2019-01-22,365,366,0,4.3,t,905,497
2019-02-09,365,366,0,3.2,t,1094,602
2018-12-29,365,366,0,5.5,t,89389,537
2019-02-09,25,26,6,6,t,1094,2394
2018-12-28,365,366,0,10.35,t,411,330
2019-02-26,28,40,16,3.2,t,19,65
2018-12-22,8,12,0,12.44,t,68,335
2018-12-22,365,366,0,11.4,t,285,294
2019-02-22,365,366,0,8,t,165,524
2019-02-19,39,66,122.46,19.2,t,142,49
2019-02-21,39,67,10.35,6.9,t,1174,308
2019-02-22,28,29,23.5,11.75,t,28,432
2019-02-02,365,366,0,11.4,t,443,412
2019-01-25,28,34,56.58,12.3,t,85,375
2019-01-16,365,366,0,10.8,t,68,1119
2018-12-24,17,21,0,3.2,t,416,178
2019-02-27,365,366,0,4.95,t,477,181
2019-02-01,34,41,3.85,3.85,t,91770,350
2019-02-09,28,34,8.5,8.5,t,1094,2417
2019-02-06,365,366,0,2.61,t,110,90
2019-01-09,365,366,0,17.5,t,5,3053
2019-01-19,365,366,0,13.9,t,360,236
2019-02-26,16,18,26.4,13.2,t,478,629
2019-02-28,51,69,33.11,16,t,1174,674
2018-12-29,35,46,28.4,28.4,t,390,1943
